Player,Pos,School,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle
Asim Rose,RB,Kentucky,6-1,215,4.51,34.0,24,120,7.25,4.62
Zach Von Rosenberg,P,LSU,6-4,235,,,,,,
Larry Rountree,RB,Missouri,,,4.62,30.0,,,6.96,
Gregory Rousseau,DL,Miami (FL),6-6,266,4.68,30.0,21,115,,
Dionte Ruffin,DB,Western Kentucky,5-10,180,4.54,36.5,8,127,7.05,4.27
Chris Rumph,DE,Duke,6-2,244,,,18,,,
K.J. Sails,DB,South Florida,5-10,177,4.67,32.5,9,114,7.08,4.44
Teton Saltes,OL,New Mexico,6-4,300,5.04,30.5,22,105,7.76,4.64
Cameron Sample,DE,Tulane,6-2,267,4.72,37.0,23,116,7.39,4.48

Foster Sarell,OL,Stanford,6-6,318,5.54,27.0,26,97,7.63,4.69
Mekhi Sargent,RB,Iowa,5-8,208,4.62,33.5,,114,7.08,4.39
Thomas Schaffer,DE,Stanford,6-6,302,,,23,,,
Ry Schneider,OL,Oklahoma St.,6-2,312,5.67,23.5,26,85,8.51,5.37
Anthony Schwartz,WR,Auburn,6-0,186,4.27,32.0,,123,7.13,4.25
Jordon Scott,DT,Oregon,6-0,311,,,23,,,
Stevie Scott,RB,Indiana,6-0,225,4.66,31.0,18,119,7.14,4.57
Trey Sermon,RB,Ohio St.,6-0,215,4.57,37.0,,125,6.83,4.28
Penei Sewell,OL,Oregon,6-4,331,5.13,28.0,30,109,7.76,4.68
Tyler Shelvin,DT,LSU,6-2,350,5.40,28.5,,97,8.15,5.05
William Sherman,OL,Colorado,6-3,304,5.19,26.0,23,108,7.71,4.82
Jamien Sherwood,DB,Auburn,6-1,216,4.76,36.0,15,123,7.15,4.36
Jacob Shoemaker,OL,South Alabama,6-3,319,5.49,24.0,20,93,8.20,5.02
George Silvanic,DT,Air Force,6-5,286,5.21,29.5,,105,7.50,4.60
Antjuan Simmons,LB,Michigan St.,5-11,218,4.80,,,,,
Ben Skowronek,WR,Notre Dame,6-2,220,,,13,,,
Rashawn Slater,OL,Northwestern,6-4,304,4.91,33.0,33,112,7.48,4.45
Tedarrell Slaton,DL,Florida,6-4,330,5.09,29.0,27,109,7.91,4.81
Trystan Slinker,LB,Baylor,5-10,234,4.84,30.5,20,119,7.59,4.63
Shaq Smith,LB,Maryland,6-2,237,4.79,30.0,22,110,7.34,4.30
D'Ante Smith,OL,East Carolina,6-5,305,5.29,29.0,24,113,7.96,4.81
DAnte Smith,LB,Arizona,6-5,305,5.29,29.0,24,113,7.96,4.81
Brandon Smith,WR,Iowa,6-1,218,4.62,39.5,,130,,
Elerson Smith,DL,Northern Iowa,,,4.71,41.5,26,127,7.00,4.39
Jordan Smith,OLB,Ala-Birmingham,6-5,264,4.80,33.0,16,117,,
Zach Smith,QB,Tulsa,6-3,222,5.23,29.5,,111,7.26,4.52
Ihmir Smith-Marsette,WR,Iowa,6-0,181,4.43,37.0,,124,7.00,4.20
Benjamin St-Juste,DB,Minnesota,6-3,202,4.51,34.5,11,119,6.63,3.96
Caden Sterns,DB,Texas,5-11,202,4.41,42.0,14,128,6.96,4.13
Jacoby Stevens,S,LSU,6-1,212,4.63,42.0,,130,,
Marquez Stevenson,WR,Houston,5-10,180,4.48,33.0,,122,6.76,4.14
Rhamondre Stevenson,RB,Oklahoma,5-11,231,4.64,31.5,15,112,7.09,4.15
Brad Stewart,DB,Florida,6-0,195,4.59,33.5,11,126,,4.44
Darius Stills,DL,West Virginia,6-0,278,4.98,32.5,23,110,7.18,4.49
Donovan Stiner,DB,Florida,6-1,205,4.56,34.5,15,127,7.08,4.30
Eric Stokes,DB,Georgia,6-0,194,4.31,38.5,14,128,6.96,4.36
Mason Stokke,FB,Wisconsin,6-2,242,4.96,30.5,22,112,7.20,4.34
Jack Stoll,TE,Nebraska,6-3,247,4.60,31.5,16,119,6.86,4.32
Dillon Stoner,WR,Oklahoma St.,6-0,194,4.51,37.0,16,123,6.96,4.13
Eli Stove,WR,Auburn,5-11,194,4.54,30.5,14,119,7.34,4.40
Corey Straughter,CB,La-Monroe,5-10,184,4.62,35.0,11,117,7.37,4.58
Elijah Sullivan,LB,Kansas St.,6-0,214,4.69,,13,115,7.12,4.31
Chazz Surratt,LB,North Carolina,6-2,229,4.58,31.0,25,,7.02,4.16
Sage Surratt,WR,Wake Forest,6-2,209,4.66,,18,,,4.25
Patrick Surtain,DB,Alabama,6-2,208,4.42,39.0,18,131,,
Jovan Swann,DL,Indiana,6-2,291,4.90,30.5,34,109,7.74,4.75
Tim Tanner-Blair,OL,Bowling Green,6-3,288,5.59,21.0,32,93,8.06,4.95
Keith Taylor,DB,Washington,6-2,187,4.54,33.5,12,127,6.85,4.26
Tamorrion Terry,WR,Florida St.,6-2,207,4.44,32.5,15,126,7.00,4.53
Kiondre Thomas,DB,Kansas St.,5-11,186,4.44,37.5,10,122,6.94,4.35

Ambry Thomas,DB,Michigan,5-11,191,4.37,38.0,15,122,,
Zac Thomas,QB,Appalachian St.,6-0,205,4.59,30.0,,115,7.06,4.28
Tyree Thompson,LB,Buffalo,6-1,229,5.00,31.0,18,109,7.87,4.96
Kevin Thomson,QB,Washington,6-0,198,4.75,35.5,21,126,6.98,4.23
Tommy Togiai,DT,Ohio St.,6-1,296,4.97,32.0,40,105,7.20,4.49
Jet Toner,K,Stanford,6-2,204,,,,,,
Kadarius Toney,WR,Florida,5-11,193,4.39,39.5,9,136,6.88,4.25
Shaka Toney,DE,Penn St.,6-2,242,4.51,39.0,24,128,6.95,4.28
Khyiris Tonga,DL,BYU,,,,,35,,,
Kyle Trask,QB,Florida,6-5,236,5.10,31.5,,113,7.08,4.60
Tommy Tremble,TE,Notre Dame,6-3,241,4.60,36.5,20,122,,
Harry Trotter,RB,Kansas St.,5-8,207,4.63,32.5,22,112,,
Joe Tryon,OLB,Washington,6-5,259,4.69,35.0,22,116,7.18,4.36
Israel Tucker,RB,Louisiana Tech,5-7,194,4.60,38.5,20,123,7.25,4.52
Carl Tucker,TE,Alabama,,,,,,,,
Ethan Tucky,LB,Cincinnati,6-1,231,4.62,31.5,21,115,7.08,4.30
Jay Tufele,DL,USC,6-2,305,5.00,30.0,30,105,7.80,4.88
Syrus Tuitele,OL,Fresno St.,6-5,311,5.21,26.0,36,94,8.25,4.89
Payton Turner,DL,Houston,6-5,268,,35.5,23,,6.98,4.33
Christian Tutt,DB,Auburn,5-10,180,4.73,29.5,,110,7.22,4.25
Jaylen Twyman,DL,Pittsburgh,6-1,301,5.40,32.5,40,104,8.00,
Evan Tyler,S,Boise St.,6-1,199,4.58,33.0,13,117,7.14,4.32
Tyler Vaughns,WR,USC,6-1,190,4.62,31.5,7,120,7.13,4.36
Alijah Vera-Tucker,OL,USC,6-4,308,5.05,32.0,36,106,7.67,4.70
Gunnar Vogel,OL,Northwestern,6-6,306,5.47,26.0,23,105,7.67,4.92
Lamont Wade,S,Penn St.,5-9,190,4.47,35.5,16,118,7.14,4.34
Shaun Wade,CB,Ohio St.,6-0,196,,,,,,
Tre Walker,WR,San Jose St.,5-10,178,4.58,28.0,,113,7.75,4.47
Tylan Wallace,WR,Oklahoma St.,5-11,194,4.48,33.0,11,112,6.97,4.25
Garret Wallow,LB,TCU,,,4.65,32.5,22,122,6.87,4.12
Ar'Darius Washington,S,TCU,5-7,178,4.61,37.5,17,127,7.06,4.10
Jamar Watson,OLB,Kentucky,6-1,241,4.78,30.0,19,,7.31,4.58
Rashad Weaver,DL,Pittsburgh,6-4,259,4.88,32.0,20,114,6.97,4.26
Mark Webb,DB,Georgia,6-1,207,4.61,36.5,,136,7.30,4.52
Connor Wedington,WR,Stanford,6-0,196,4.47,38.5,13,117,6.66,4.07
Coby Weiss,K,South Florida,5-8,155,,,,,,
Pro Wells,TE,TCU,,,,,,,,
Pete Werner,LB,Ohio St.,6-2,238,4.58,39.5,20,122,6.95,4.38
Devon Wharton,DE,Western Kentucky,6-2,215,5.10,30.5,4,115,8.12,4.70
Jarell White,LB,Cincinnati,5-8,202,4.58,35.0,22,125,7.21,4.35
Brendon White,DB,Rutgers,6-1,215,4.66,34.5,19,112,6.82,4.33
Brady White,QB,Memphis,6-1,210,4.84,29.0,,,6.97,4.33
Haydon Whitehead,P,Indiana,6-2,202,,,,,,
James Wiggins,S,Cincinnati,5-11,209,4.40,38.0,22,127,,
Rachad Wildgoose,CB,Wisconsin,5-11,197,4.53,36.0,11,120,7.09,4.18
Drew Wiley,DT,Kansas St.,6-4,294,5.24,34.0,24,112,7.34,4.45
Adam Williams,P,Memphis,6-4,226,,,,,,
Carson Williams,OL,Arkansas St.,6-4,254,4.79,38.0,18,115,,
Avery Williams,CB,Boise St.,5-8,187,4.43,33.5,19,121,6.88,4.00
Javonte Williams,RB,North Carolina,5-9,212,4.55,36.0,22,123,6.97,4.09

Marlon Williams,WR,Central Florida,5-11,209,4.63,33.5,14,119,,4.57
Milton Williams,DL,Louisiana Tech,6-3,284,4.67,38.5,34,121,6.96,4.33
Pooka Williams,RB,Kansas,5-9,170,4.46,31.5,4,118,7.03,4.26
Rodarius Williams,CB,Oklahoma St.,5-11,189,4.50,36.5,14,123,6.98,4.15
Seth Williams,WR,Auburn,6-3,211,4.49,37.0,12,124,7.20,4.43
Trill Williams,CB,Syracuse,6-2,208,,36.0,20,123,,
Marco Wilson,CB,Florida,5-11,191,4.37,43.5,26,136,6.80,4.13
Marvin Wilson,DT,Florida St.,6-3,303,5.12,25.5,23,107,7.64,4.91
Zach Wilson,QB,BYU,6-2,214,,,,,,
Brock Wright,TE,Notre Dame,6-4,257,4.62,31.5,26,118,7.27,4.25
Nahshon Wright,DB,Oregon St.,6-4,183,4.46,31.0,6,126,7.24,4.57
Kenny Yeboah,TE,Mississippi,6-3,250,,34.0,,116,,
Devonte Young,DB,Iowa,5-11,195,4.70,32.0,,118,7.41,4.38
Landon Young,OT,Kentucky,6-6,310,5.00,30.5,34,108,7.70,4.89
